/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/fast_attack/fast_recovery_01/operator__modular_lower_body__unarmed__fast_recovery_01__ne__3f__96.png | semantic=unarmed__fast_recovery_01 | direction=ne | layer=lower | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/actions/unarmed/fast_attack/body/operator__body__unarmed__fast_recovery_01__nw__3f__96.png | semantic=unarmed__fast_recovery_01 | direction=nw | layer=full | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/fast_attack/fast_recovery_01/operator__modular_upper_body__unarmed__fast_recovery_01__nw__3f__96.png | semantic=unarmed__fast_recovery_01 | direction=nw | layer=upper | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/fast_attack/fast_recovery_01/operator__modular_lower_body__unarmed__fast_recovery_01__nw__3f__96.png | semantic=unarmed__fast_recovery_01 | direction=nw | layer=lower | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/actions/unarmed/fast_attack/body/operator__body__unarmed__fast_recovery_01__n__3f__96.png | semantic=unarmed__fast_recovery_01 | direction=n | layer=full | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/fast_attack/fast_recovery_01/operator__modular_upper_body__unarmed__fast_recovery_01__n__3f__96.png | semantic=unarmed__fast_recovery_01 | direction=n | layer=upper | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/fast_attack/fast_recovery_01/operator__modular_lower_body__unarmed__fast_recovery_01__n__3f__96.png | semantic=unarmed__fast_recovery_01 | direction=n | layer=lower | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/actions/unarmed/fast_attack/body/operator__body__unarmed__fast_recovery_01__se__3f__96.png | semantic=unarmed__fast_recovery_01 | direction=se | layer=full | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/fast_attack/fast_recovery_01/operator__modular_upper_body__unarmed__fast_recovery_01__se__3f__96.png | semantic=unarmed__fast_recovery_01 | direction=se | layer=upper | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/fast_attack/fast_recovery_01/operator__modular_lower_body__unarmed__fast_recovery_01__se__3f__96.png | semantic=unarmed__fast_recovery_01 | direction=se | layer=lower | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/actions/unarmed/fast_attack/body/operator__body__unarmed__fast_recovery_01__sw__3f__96.png | semantic=unarmed__fast_recovery_01 | direction=sw | layer=full | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/fast_attack/fast_recovery_01/operator__modular_upper_body__unarmed__fast_recovery_01__sw__3f__96.png | semantic=unarmed__fast_recovery_01 | direction=sw | layer=upper | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/fast_attack/fast_recovery_01/operator__modular_lower_body__unarmed__fast_recovery_01__sw__3f__96.png | semantic=unarmed__fast_recovery_01 | direction=sw | layer=lower | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/actions/unarmed/fast_attack/body/operator__body__unarmed__fast_recovery_01__s__3f__96.png | semantic=unarmed__fast_recovery_01 | direction=s | layer=full | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/fast_attack/fast_recovery_01/operator__modular_upper_body__unarmed__fast_recovery_01__s__3f__96.png | semantic=unarmed__fast_recovery_01 | direction=s | layer=upper | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/fast_attack/fast_recovery_01/operator__modular_lower_body__unarmed__fast_recovery_01__s__3f__96.png | semantic=unarmed__fast_recovery_01 | direction=s | layer=lower | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/actions/unarmed/fast_attack/body/operator__body__unarmed__fast_recovery_01__w__3f__96.png | semantic=unarmed__fast_recovery_01 | direction=w | layer=full | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/fast_attack/fast_recovery_01/operator__modular_upper_body__unarmed__fast_recovery_01__w__3f__96.png | semantic=unarmed__fast_recovery_01 | direction=w | layer=upper | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/fast_attack/fast_recovery_01/operator__modular_lower_body__unarmed__fast_recovery_01__w__3f__96.png | semantic=unarmed__fast_recovery_01 | direction=w | layer=lower | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/actions/unarmed/fast_attack/body/operator__body__unarmed__fast_strike_01__e__3f__96.png | semantic=unarmed__fast_strike_01 | direction=e | layer=full | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/fast_attack/fast_strike_01/operator__modular_upper_body__unarmed__fast_strike_01__e__3f__96.png | semantic=unarmed__fast_strike_01 | direction=e | layer=upper | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/fast_attack/fast_strike_01/operator__modular_lower_body__unarmed__fast_strike_01__e__3f__96.png | semantic=unarmed__fast_strike_01 | direction=e | layer=lower | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/actions/unarmed/fast_attack/body/operator__body__unarmed__fast_strike_01__ne__3f__96.png | semantic=unarmed__fast_strike_01 | direction=ne | layer=full | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/fast_attack/fast_strike_01/operator__modular_upper_body__unarmed__fast_strike_01__ne__3f__96.png | semantic=unarmed__fast_strike_01 | direction=ne | layer=upper | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/fast_attack/fast_strike_01/operator__modular_lower_body__unarmed__fast_strike_01__ne__3f__96.png | semantic=unarmed__fast_strike_01 | direction=ne | layer=lower | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/actions/unarmed/fast_attack/body/operator__body__unarmed__fast_strike_01__nw__3f__96.png | semantic=unarmed__fast_strike_01 | direction=nw | layer=full | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/fast_attack/fast_strike_01/operator__modular_upper_body__unarmed__fast_strike_01__nw__3f__96.png | semantic=unarmed__fast_strike_01 | direction=nw | layer=upper | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/fast_attack/fast_strike_01/operator__modular_lower_body__unarmed__fast_strike_01__nw__3f__96.png | semantic=unarmed__fast_strike_01 | direction=nw | layer=lower | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/actions/unarmed/fast_attack/body/operator__body__unarmed__fast_strike_01__n__3f__96.png | semantic=unarmed__fast_strike_01 | direction=n | layer=full | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/fast_attack/fast_strike_01/operator__modular_upper_body__unarmed__fast_strike_01__n__3f__96.png | semantic=unarmed__fast_strike_01 | direction=n | layer=upper | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/fast_attack/fast_strike_01/operator__modular_lower_body__unarmed__fast_strike_01__n__3f__96.png | semantic=unarmed__fast_strike_01 | direction=n | layer=lower | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/actions/unarmed/fast_attack/body/operator__body__unarmed__fast_strike_01__se__3f__96.png | semantic=unarmed__fast_strike_01 | direction=se | layer=full | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/fast_attack/fast_strike_01/operator__modular_upper_body__unarmed__fast_strike_01__se__3f__96.png | semantic=unarmed__fast_strike_01 | direction=se | layer=upper | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/fast_attack/fast_strike_01/operator__modular_lower_body__unarmed__fast_strike_01__se__3f__96.png | semantic=unarmed__fast_strike_01 | direction=se | layer=lower | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/actions/unarmed/fast_attack/body/operator__body__unarmed__fast_strike_01__sw__3f__96.png | semantic=unarmed__fast_strike_01 | direction=sw | layer=full | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/fast_attack/fast_strike_01/operator__modular_upper_body__unarmed__fast_strike_01__sw__3f__96.png | semantic=unarmed__fast_strike_01 | direction=sw | layer=upper | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/fast_attack/fast_strike_01/operator__modular_lower_body__unarmed__fast_strike_01__sw__3f__96.png | semantic=unarmed__fast_strike_01 | direction=sw | layer=lower | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/actions/unarmed/fast_attack/body/operator__body__unarmed__fast_strike_01__s__3f__96.png | semantic=unarmed__fast_strike_01 | direction=s | layer=full | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/fast_attack/fast_strike_01/operator__modular_upper_body__unarmed__fast_strike_01__s__3f__96.png | semantic=unarmed__fast_strike_01 | direction=s | layer=upper | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/fast_attack/fast_strike_01/operator__modular_lower_body__unarmed__fast_strike_01__s__3f__96.png | semantic=unarmed__fast_strike_01 | direction=s | layer=lower | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/actions/unarmed/fast_attack/body/operator__body__unarmed__fast_strike_01__w__3f__96.png | semantic=unarmed__fast_strike_01 | direction=w | layer=full | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/fast_attack/fast_strike_01/operator__modular_upper_body__unarmed__fast_strike_01__w__3f__96.png | semantic=unarmed__fast_strike_01 | direction=w | layer=upper | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/fast_attack/fast_strike_01/operator__modular_lower_body__unarmed__fast_strike_01__w__3f__96.png | semantic=unarmed__fast_strike_01 | direction=w | layer=lower | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/actions/unarmed/fast_attack/body/operator__body__unarmed__fast_windup_01__e__3f__96.png | semantic=unarmed__fast_windup_01 | direction=e | layer=full | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/fast_attack/fast_windup_01/operator__modular_upper_body__unarmed__fast_windup_01__e__3f__96.png | semantic=unarmed__fast_windup_01 | direction=e | layer=upper | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/fast_attack/fast_windup_01/operator__modular_lower_body__unarmed__fast_windup_01__e__3f__96.png | semantic=unarmed__fast_windup_01 | direction=e | layer=lower | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/actions/unarmed/fast_attack/body/operator__body__unarmed__fast_windup_01__ne__3f__96.png | semantic=unarmed__fast_windup_01 | direction=ne | layer=full | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/fast_attack/fast_windup_01/operator__modular_upper_body__unarmed__fast_windup_01__ne__3f__96.png | semantic=unarmed__fast_windup_01 | direction=ne | layer=upper | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/fast_attack/fast_windup_01/operator__modular_lower_body__unarmed__fast_windup_01__ne__3f__96.png | semantic=unarmed__fast_windup_01 | direction=ne | layer=lower | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/actions/unarmed/fast_attack/body/operator__body__unarmed__fast_windup_01__nw__3f__96.png | semantic=unarmed__fast_windup_01 | direction=nw | layer=full | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/fast_attack/fast_windup_01/operator__modular_upper_body__unarmed__fast_windup_01__nw__3f__96.png | semantic=unarmed__fast_windup_01 | direction=nw | layer=upper | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/fast_attack/fast_windup_01/operator__modular_lower_body__unarmed__fast_windup_01__nw__3f__96.png | semantic=unarmed__fast_windup_01 | direction=nw | layer=lower | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/actions/unarmed/fast_attack/body/operator__body__unarmed__fast_windup_01__n__3f__96.png | semantic=unarmed__fast_windup_01 | direction=n | layer=full | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/fast_attack/fast_windup_01/operator__modular_upper_body__unarmed__fast_windup_01__n__3f__96.png | semantic=unarmed__fast_windup_01 | direction=n | layer=upper | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/fast_attack/fast_windup_01/operator__modular_lower_body__unarmed__fast_windup_01__n__3f__96.png | semantic=unarmed__fast_windup_01 | direction=n | layer=lower | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/actions/unarmed/fast_attack/body/operator__body__unarmed__fast_windup_01__se__3f__96.png | semantic=unarmed__fast_windup_01 | direction=se | layer=full | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/fast_attack/fast_windup_01/operator__modular_upper_body__unarmed__fast_windup_01__se__3f__96.png | semantic=unarmed__fast_windup_01 | direction=se | layer=upper | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/fast_attack/fast_windup_01/operator__modular_lower_body__unarmed__fast_windup_01__se__3f__96.png | semantic=unarmed__fast_windup_01 | direction=se | layer=lower | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/actions/unarmed/fast_attack/body/operator__body__unarmed__fast_windup_01__sw__3f__96.png | semantic=unarmed__fast_windup_01 | direction=sw | layer=full | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/fast_attack/fast_windup_01/operator__modular_upper_body__unarmed__fast_windup_01__sw__3f__96.png | semantic=unarmed__fast_windup_01 | direction=sw | layer=upper | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/fast_attack/fast_windup_01/operator__modular_lower_body__unarmed__fast_windup_01__sw__3f__96.png | semantic=unarmed__fast_windup_01 | direction=sw | layer=lower | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/actions/unarmed/fast_attack/body/operator__body__unarmed__fast_windup_01__s__3f__96.png | semantic=unarmed__fast_windup_01 | direction=s | layer=full | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/fast_attack/fast_windup_01/operator__modular_upper_body__unarmed__fast_windup_01__s__3f__96.png | semantic=unarmed__fast_windup_01 | direction=s | layer=upper | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/fast_attack/fast_windup_01/operator__modular_lower_body__unarmed__fast_windup_01__s__3f__96.png | semantic=unarmed__fast_windup_01 | direction=s | layer=lower | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/actions/unarmed/fast_attack/body/operator__body__unarmed__fast_windup_01__w__3f__96.png | semantic=unarmed__fast_windup_01 | direction=w | layer=full | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/fast_attack/fast_windup_01/operator__modular_upper_body__unarmed__fast_windup_01__w__3f__96.png | semantic=unarmed__fast_windup_01 | direction=w | layer=upper | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/fast_attack/fast_windup_01/operator__modular_lower_body__unarmed__fast_windup_01__w__3f__96.png | semantic=unarmed__fast_windup_01 | direction=w | layer=lower | declared=96x96 | actual_frame=96x96 | frames=3
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/field_patch_use_01/operator__modular_upper_body__unarmed__field_patch_use_01__e__14f__96.png | semantic=unarmed__field_patch_use_01 | direction=e | layer=upper | declared=96x96 | actual_frame=96x96 | frames=14
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/field_patch_use_01/operator__modular_lower_body__unarmed__field_patch_use_01__e__14f__96.png | semantic=unarmed__field_patch_use_01 | direction=e | layer=lower | declared=96x96 | actual_frame=96x96 | frames=14
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/field_patch_use_01/operator__modular_lower_body__unarmed__field_patch_use_01__n__14f__96.png | semantic=unarmed__field_patch_use_01 | direction=n | layer=lower | declared=96x96 | actual_frame=96x96 | frames=14
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/field_patch_use_01/operator__modular_upper_body__unarmed__field_patch_use_01__w__14f__96.png | semantic=unarmed__field_patch_use_01 | direction=w | layer=upper | declared=96x96 | actual_frame=96x96 | frames=14
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/field_patch_use_01/operator__modular_lower_body__unarmed__field_patch_use_01__w__14f__96.png | semantic=unarmed__field_patch_use_01 | direction=w | layer=lower | declared=96x96 | actual_frame=96x96 | frames=14
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__heavy_01__e__7f__96.png | semantic=unarmed__heavy_01 | direction=e | layer=full | declared=96x96 | actual_frame=96x96 | frames=7
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__heavy_01__n__8f__96.png | semantic=unarmed__heavy_01 | direction=n | layer=full | declared=96x96 | actual_frame=96x96 | frames=8
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__heavy_01__s__7f__96.png | semantic=unarmed__heavy_01 | direction=s | layer=full | declared=96x96 | actual_frame=96x96 | frames=7
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/actions/unarmed/heavy_01/operator__modular_upper_body__unarmed__heavy_01__s__7f__96.png | semantic=unarmed__heavy_01 | direction=s | layer=upper | declared=96x96 | actual_frame=96x96 | frames=7
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/actions/unarmed/heavy_01/operator__modular_lower_body__unarmed__heavy_01__s__7f__96.png | semantic=unarmed__heavy_01 | direction=s | layer=lower | declared=96x96 | actual_frame=96x96 | frames=7
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__heavy_01__w__7f__96.png | semantic=unarmed__heavy_01 | direction=w | layer=full | declared=96x96 | actual_frame=96x96 | frames=7
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/locomotion/idle_01/operator__modular_upper_body__unarmed__idle_01__e__5f__96.png | semantic=unarmed__idle_01 | direction=e | layer=upper | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/locomotion/idle_01/operator__modular_lower_body__unarmed__idle_01__e__5f__96.png | semantic=unarmed__idle_01 | direction=e | layer=lower | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__idle_01__e__6f__96.png | semantic=unarmed__idle_01 | direction=e | layer=full | declared=96x96 | actual_frame=96x96 | frames=6
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/locomotion/idle_01/operator__modular_upper_body__unarmed__idle_01__ne__5f__96.png | semantic=unarmed__idle_01 | direction=ne | layer=upper | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/locomotion/idle_01/operator__modular_lower_body__unarmed__idle_01__ne__5f__96.png | semantic=unarmed__idle_01 | direction=ne | layer=lower | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/locomotion/idle_01/operator__modular_upper_body__unarmed__idle_01__nw__5f__96.png | semantic=unarmed__idle_01 | direction=nw | layer=upper | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/locomotion/idle_01/operator__modular_lower_body__unarmed__idle_01__nw__5f__96.png | semantic=unarmed__idle_01 | direction=nw | layer=lower | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/body/unarmed/operator__body__unarmed__idle_01__n__10f__96.png | semantic=unarmed__idle_01 | direction=n | layer=full | declared=96x96 | actual_frame=96x96 | frames=10
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/locomotion/idle_01/operator__modular_upper_body__unarmed__idle_01__n__5f__96.png | semantic=unarmed__idle_01 | direction=n | layer=upper | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/locomotion/idle_01/operator__modular_lower_body__unarmed__idle_01__n__5f__96.png | semantic=unarmed__idle_01 | direction=n | layer=lower | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/locomotion/idle_01/operator__modular_upper_body__unarmed__idle_01__se__5f__96.png | semantic=unarmed__idle_01 | direction=se | layer=upper | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/locomotion/idle_01/operator__modular_lower_body__unarmed__idle_01__se__5f__96.png | semantic=unarmed__idle_01 | direction=se | layer=lower | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/upper_body/locomotion/idle_01/operator__modular_upper_body__unarmed__idle_01__sw__5f__96.png | semantic=unarmed__idle_01 | direction=sw | layer=upper | declared=96x96 | actual_frame=96x96 | frames=5
/home//braydenchaffee/Projects/CUSTODIAN/custodian/content/sprites/operator/runtime/modules/new_operator/lower_body/locomotion/idle_01/operator__modular_lower_body__unarmed__idle_01__sw__5f__96.png | semantic=unarmed__idle_01 | direction=sw | layer=lower | declared=96x96 | actual_frame=96x96 | frames=5
